confirmed,death,state,Date
11,2,Northern Mariana Islands,4/9/2020
11,2,Northern Mariana Islands,4/10/2020
11,2,Northern Mariana Islands,4/11/2020
11,2,Northern Mariana Islands,4/12/2020
11,2,Northern Mariana Islands,4/13/2020
11,2,Northern Mariana Islands,4/14/2020
13,2,Northern Mariana Islands,4/15/2020
13,2,Northern Mariana Islands,4/16/2020
13,2,Northern Mariana Islands,4/17/2020
14,2,Northern Mariana Islands,4/18/2020
14,2,Northern Mariana Islands,4/19/2020
14,2,Northern Mariana Islands,4/20/2020
14,2,Northern Mariana Islands,4/21/2020
14,2,Northern Mariana Islands,4/22/2020
14,2,Northern Mariana Islands,4/23/2020
14,2,Northern Mariana Islands,4/24/2020
14,2,Northern Mariana Islands,4/25/2020
14,2,Northern Mariana Islands,4/26/2020
14,2,Northern Mariana Islands,4/27/2020
14,2,Northern Mariana Islands,4/28/2020
14,2,Northern Mariana Islands,4/29/2020
14,2,Northern Mariana Islands,4/30/2020
14,2,Northern Mariana Islands,5/1/2020
14,2,Northern Mariana Islands,5/2/2020
14,2,Northern Mariana Islands,5/3/2020
14,2,Northern Mariana Islands,5/4/2020
14,2,Northern Mariana Islands,5/5/2020
15,2,Northern Mariana Islands,5/6/2020
15,2,Northern Mariana Islands,5/7/2020
15,2,Northern Mariana Islands,5/8/2020
16,2,Northern Mariana Islands,5/9/2020
16,2,Northern Mariana Islands,5/10/2020
19,2,Northern Mariana Islands,5/11/2020
19,2,Northern Mariana Islands,5/12/2020
19,2,Northern Mariana Islands,5/13/2020
19,2,Northern Mariana Islands,5/14/2020
19,2,Northern Mariana Islands,5/15/2020
21,2,Northern Mariana Islands,5/16/2020
21,2,Northern Mariana Islands,5/17/2020
21,2,Northern Mariana Islands,5/18/2020
21,2,Northern Mariana Islands,5/19/2020
21,2,Northern Mariana Islands,5/20/2020
22,2,Northern Mariana Islands,5/21/2020
22,2,Northern Mariana Islands,5/22/2020
22,2,Northern Mariana Islands,5/23/2020
22,2,Northern Mariana Islands,5/24/2020
22,2,Northern Mariana Islands,5/25/2020
22,2,Northern Mariana Islands,5/26/2020
22,2,Northern Mariana Islands,5/27/2020
22,2,Northern Mariana Islands,5/28/2020
22,2,Northern Mariana Islands,5/29/2020
22,2,Northern Mariana Islands,5/30/2020
22,2,Northern Mariana Islands,5/31/2020
22,2,Northern Mariana Islands,6/1/2020
23,2,Northern Mariana Islands,6/2/2020
24,2,Northern Mariana Islands,6/3/2020
26,2,Northern Mariana Islands,6/4/2020
26,2,Northern Mariana Islands,6/5/2020
26,2,Northern Mariana Islands,6/6/2020
27,2,Northern Mariana Islands,6/7/2020
28,2,Northern Mariana Islands,6/8/2020
30,2,Northern Mariana Islands,6/9/2020
30,2,Northern Mariana Islands,6/10/2020
30,2,Northern Mariana Islands,6/11/2020
30,2,Northern Mariana Islands,6/12/2020
30,2,Northern Mariana Islands,6/13/2020
30,2,Northern Mariana Islands,6/14/2020
30,2,Northern Mariana Islands,6/15/2020
30,2,Northern Mariana Islands,6/16/2020
30,2,Northern Mariana Islands,6/17/2020
30,2,Northern Mariana Islands,6/18/2020
30,2,Northern Mariana Islands,6/19/2020
30,2,Northern Mariana Islands,6/20/2020
30,2,Northern Mariana Islands,6/21/2020
30,2,Northern Mariana Islands,6/22/2020
30,2,Northern Mariana Islands,6/23/2020
30,2,Northern Mariana Islands,6/24/2020
30,2,Northern Mariana Islands,6/25/2020
30,2,Northern Mariana Islands,6/26/2020
30,2,Northern Mariana Islands,6/27/2020
30,2,Northern Mariana Islands,6/28/2020
30,2,Northern Mariana Islands,6/29/2020
30,2,Northern Mariana Islands,6/30/2020
30,2,Northern Mariana Islands,7/1/2020
31,2,Northern Mariana Islands,7/2/2020
31,2,Northern Mariana Islands,7/3/2020
31,2,Northern Mariana Islands,7/4/2020
31,2,Northern Mariana Islands,7/5/2020
31,2,Northern Mariana Islands,7/6/2020
31,2,Northern Mariana Islands,7/7/2020
31,2,Northern Mariana Islands,7/8/2020
31,2,Northern Mariana Islands,7/9/2020
31,2,Northern Mariana Islands,7/10/2020
33,2,Northern Mariana Islands,7/11/2020
33,2,Northern Mariana Islands,7/12/2020
33,2,Northern Mariana Islands,7/13/2020
36,2,Northern Mariana Islands,7/14/2020
36,2,Northern Mariana Islands,7/15/2020
37,2,Northern Mariana Islands,7/16/2020
37,2,Northern Mariana Islands,7/17/2020
37,2,Northern Mariana Islands,7/18/2020
37,2,Northern Mariana Islands,7/19/2020
38,2,Northern Mariana Islands,7/20/2020
38,2,Northern Mariana Islands,7/21/2020
38,2,Northern Mariana Islands,7/22/2020
38,2,Northern Mariana Islands,7/23/2020
38,2,Northern Mariana Islands,7/24/2020
40,2,Northern Mariana Islands,7/25/2020
40,2,Northern Mariana Islands,7/26/2020
40,2,Northern Mariana Islands,7/27/2020
40,2,Northern Mariana Islands,7/28/2020
42,2,Northern Mariana Islands,7/29/2020
42,2,Northern Mariana Islands,7/30/2020
42,2,Northern Mariana Islands,7/31/2020
44,2,Northern Mariana Islands,8/1/2020
45,2,Northern Mariana Islands,8/2/2020
46,2,Northern Mariana Islands,8/3/2020
46,2,Northern Mariana Islands,8/4/2020
46,2,Northern Mariana Islands,8/5/2020
47,2,Northern Mariana Islands,8/6/2020
47,2,Northern Mariana Islands,8/7/2020
48,2,Northern Mariana Islands,8/8/2020
48,2,Northern Mariana Islands,8/9/2020
49,2,Northern Mariana Islands,8/10/2020
49,2,Northern Mariana Islands,8/11/2020
49,2,Northern Mariana Islands,8/12/2020
49,2,Northern Mariana Islands,8/13/2020
50,2,Northern Mariana Islands,8/14/2020
50,2,Northern Mariana Islands,8/15/2020
50,2,Northern Mariana Islands,8/16/2020
54,2,Northern Mariana Islands,8/17/2020
54,2,Northern Mariana Islands,8/18/2020
54,2,Northern Mariana Islands,8/19/2020
54,2,Northern Mariana Islands,8/20/2020
54,2,Northern Mariana Islands,8/21/2020
54,2,Northern Mariana Islands,8/22/2020
54,2,Northern Mariana Islands,8/23/2020
54,2,Northern Mariana Islands,8/24/2020
54,2,Northern Mariana Islands,8/25/2020
54,2,Northern Mariana Islands,8/26/2020
54,2,Northern Mariana Islands,8/27/2020
54,2,Northern Mariana Islands,8/28/2020
56,2,Northern Mariana Islands,8/29/2020
56,2,Northern Mariana Islands,8/30/2020
56,2,Northern Mariana Islands,8/31/2020
57,2,Northern Mariana Islands,9/1/2020
57,2,Northern Mariana Islands,9/2/2020
57,2,Northern Mariana Islands,9/3/2020
57,2,Northern Mariana Islands,9/4/2020
58,2,Northern Mariana Islands,9/5/2020
58,2,Northern Mariana Islands,9/6/2020
59,2,Northern Mariana Islands,9/7/2020
59,2,Northern Mariana Islands,9/8/2020
59,2,Northern Mariana Islands,9/9/2020
59,2,Northern Mariana Islands,9/10/2020
59,2,Northern Mariana Islands,9/11/2020
60,2,Northern Mariana Islands,9/12/2020
60,2,Northern Mariana Islands,9/13/2020
61,2,Northern Mariana Islands,9/14/2020
61,2,Northern Mariana Islands,9/15/2020
61,2,Northern Mariana Islands,9/16/2020
62,2,Northern Mariana Islands,9/17/2020
62,2,Northern Mariana Islands,9/18/2020
68,2,Northern Mariana Islands,9/19/2020
68,2,Northern Mariana Islands,9/20/2020
69,2,Northern Mariana Islands,9/21/2020
69,2,Northern Mariana Islands,9/22/2020
69,2,Northern Mariana Islands,9/23/2020
69,2,Northern Mariana Islands,9/24/2020
69,2,Northern Mariana Islands,9/25/2020
70,2,Northern Mariana Islands,9/26/2020
70,2,Northern Mariana Islands,9/27/2020
70,2,Northern Mariana Islands,9/28/2020
70,2,Northern Mariana Islands,9/29/2020
70,2,Northern Mariana Islands,9/30/2020
73,2,Northern Mariana Islands,10/1/2020
73,2,Northern Mariana Islands,10/2/2020
73,2,Northern Mariana Islands,10/3/2020
73,2,Northern Mariana Islands,10/4/2020
75,2,Northern Mariana Islands,10/5/2020
75,2,Northern Mariana Islands,10/6/2020
75,2,Northern Mariana Islands,10/7/2020
75,2,Northern Mariana Islands,10/8/2020
75,2,Northern Mariana Islands,10/9/2020
77,2,Northern Mariana Islands,10/10/2020
77,2,Northern Mariana Islands,10/11/2020
77,2,Northern Mariana Islands,10/12/2020
77,2,Northern Mariana Islands,10/13/2020
77,2,Northern Mariana Islands,10/14/2020
80,2,Northern Mariana Islands,10/15/2020
80,2,Northern Mariana Islands,10/16/2020
86,2,Northern Mariana Islands,10/17/2020
86,2,Northern Mariana Islands,10/18/2020
86,2,Northern Mariana Islands,10/19/2020
88,2,Northern Mariana Islands,10/20/2020
88,2,Northern Mariana Islands,10/21/2020
88,2,Northern Mariana Islands,10/22/2020
88,2,Northern Mariana Islands,10/23/2020
88,2,Northern Mariana Islands,10/24/2020
88,2,Northern Mariana Islands,10/25/2020
92,2,Northern Mariana Islands,10/26/2020
92,2,Northern Mariana Islands,10/27/2020
92,2,Northern Mariana Islands,10/28/2020
92,2,Northern Mariana Islands,10/29/2020
92,2,Northern Mariana Islands,10/30/2020
92,2,Northern Mariana Islands,10/31/2020
96,2,Northern Mariana Islands,11/1/2020
96,2,Northern Mariana Islands,11/2/2020
96,2,Northern Mariana Islands,11/3/2020
96,2,Northern Mariana Islands,11/4/2020
98,2,Northern Mariana Islands,11/5/2020
98,2,Northern Mariana Islands,11/6/2020
98,2,Northern Mariana Islands,11/7/2020
100,2,Northern Mariana Islands,11/8/2020
100,2,Northern Mariana Islands,11/9/2020
100,2,Northern Mariana Islands,11/10/2020
100,2,Northern Mariana Islands,11/11/2020
100,2,Northern Mariana Islands,11/12/2020
100,2,Northern Mariana Islands,11/13/2020
100,2,Northern Mariana Islands,11/14/2020
102,2,Northern Mariana Islands,11/15/2020
103,2,Northern Mariana Islands,11/16/2020
103,2,Northern Mariana Islands,11/17/2020
103,2,Northern Mariana Islands,11/18/2020
103,2,Northern Mariana Islands,11/19/2020
103,2,Northern Mariana Islands,11/20/2020
103,2,Northern Mariana Islands,11/21/2020
104,2,Northern Mariana Islands,11/22/2020
104,2,Northern Mariana Islands,11/23/2020
104,2,Northern Mariana Islands,11/24/2020
104,2,Northern Mariana Islands,11/25/2020
104,2,Northern Mariana Islands,11/26/2020
104,2,Northern Mariana Islands,11/27/2020
104,2,Northern Mariana Islands,11/28/2020
105,2,Northern Mariana Islands,11/29/2020
106,2,Northern Mariana Islands,11/30/2020
106,2,Northern Mariana Islands,12/1/2020
106,2,Northern Mariana Islands,12/2/2020
106,2,Northern Mariana Islands,12/3/2020
106,2,Northern Mariana Islands,12/4/2020
106,2,Northern Mariana Islands,12/5/2020
109,2,Northern Mariana Islands,12/6/2020
0,0,Ohio,1/22/2020
0,0,Ohio,1/23/2020
0,0,Ohio,1/24/2020
0,0,Ohio,1/25/2020
0,0,Ohio,1/26/2020
0,0,Ohio,1/27/2020
0,0,Ohio,1/28/2020
0,0,Ohio,1/29/2020
0,0,Ohio,1/30/2020
0,0,Ohio,1/31/2020
0,0,Ohio,2/1/2020
0,0,Ohio,2/2/2020
0,0,Ohio,2/3/2020
0,0,Ohio,2/4/2020
0,0,Ohio,2/5/2020
0,0,Ohio,2/6/2020
0,0,Ohio,2/7/2020
0,0,Ohio,2/8/2020
0,0,Ohio,2/9/2020
0,0,Ohio,2/10/2020
0,0,Ohio,2/11/2020
0,0,Ohio,2/12/2020
0,0,Ohio,2/13/2020
0,0,Ohio,2/14/2020
0,0,Ohio,2/15/2020
0,0,Ohio,2/16/2020
0,0,Ohio,2/17/2020
0,0,Ohio,2/18/2020
0,0,Ohio,2/19/2020
0,0,Ohio,2/20/2020
0,0,Ohio,2/21/2020
0,0,Ohio,2/22/2020
0,0,Ohio,2/23/2020
0,0,Ohio,2/24/2020
0,0,Ohio,2/25/2020
0,0,Ohio,2/26/2020
0,0,Ohio,2/27/2020
0,0,Ohio,2/28/2020
0,0,Ohio,2/29/2020
0,0,Ohio,3/1/2020
0,0,Ohio,3/2/2020
0,0,Ohio,3/3/2020
0,0,Ohio,3/4/2020
0,0,Ohio,3/5/2020
0,0,Ohio,3/6/2020
0,0,Ohio,3/7/2020
0,0,Ohio,3/8/2020
0,0,Ohio,3/9/2020
3,0,Ohio,3/10/2020
4,0,Ohio,3/11/2020
5,0,Ohio,3/12/2020
12,0,Ohio,3/13/2020
26,0,Ohio,3/14/2020
30,0,Ohio,3/15/2020
50,0,Ohio,3/16/2020
67,0,Ohio,3/17/2020
89,0,Ohio,3/18/2020
119,0,Ohio,3/19/2020
173,3,Ohio,3/20/2020
247,3,Ohio,3/21/2020
356,3,Ohio,3/22/2020
443,6,Ohio,3/23/2020
567,8,Ohio,3/24/2020
704,11,Ohio,3/25/2020
868,15,Ohio,3/26/2020
1137,19,Ohio,3/27/2020
1406,25,Ohio,3/28/2020
1653,29,Ohio,3/29/2020
1933,40,Ohio,3/30/2020
2199,55,Ohio,3/31/2020
2547,65,Ohio,4/1/2020
2901,81,Ohio,4/2/2020
3312,91,Ohio,4/3/2020
3739,102,Ohio,4/4/2020
4043,119,Ohio,4/5/2020
4453,142,Ohio,4/6/2020
4782,167,Ohio,4/7/2020
5148,193,Ohio,4/8/2020
5512,213,Ohio,4/9/2020
5878,231,Ohio,4/10/2020
6250,247,Ohio,4/11/2020
6604,253,Ohio,4/12/2020
6975,274,Ohio,4/13/2020
7285,324,Ohio,4/14/2020
7794,362,Ohio,4/15/2020
8414,407,Ohio,4/16/2020
9107,418,Ohio,4/17/2020
10222,451,Ohio,4/18/2020
11602,471,Ohio,4/19/2020
12919,509,Ohio,4/20/2020
13725,557,Ohio,4/21/2020
14117,610,Ohio,4/22/2020
14694,656,Ohio,4/23/2020
15169,690,Ohio,4/24/2020
15587,711,Ohio,4/25/2020
15972,728,Ohio,4/26/2020
16325,753,Ohio,4/27/2020
16769,799,Ohio,4/28/2020
17303,937,Ohio,4/29/2020
18027,976,Ohio,4/30/2020
18743,1003,Ohio,5/1/2020
19335,1022,Ohio,5/2/2020
19914,1039,Ohio,5/3/2020
20474,1057,Ohio,5/4/2020
20969,1135,Ohio,5/5/2020
21576,1225,Ohio,5/6/2020
22131,1271,Ohio,5/7/2020
23016,1306,Ohio,5/8/2020
23697,1331,Ohio,5/9/2020
24081,1341,Ohio,5/10/2020
24777,1357,Ohio,5/11/2020
25250,1436,Ohio,5/12/2020
25721,1483,Ohio,5/13/2020
26357,1534,Ohio,5/14/2020
26954,1581,Ohio,5/15/2020
27474,1610,Ohio,5/16/2020
27923,1625,Ohio,5/17/2020
28454,1657,Ohio,5/18/2020
28952,1720,Ohio,5/19/2020
29436,1781,Ohio,5/20/2020
30167,1837,Ohio,5/21/2020
30794,1872,Ohio,5/22/2020
31408,1956,Ohio,5/23/2020
31911,1969,Ohio,5/24/2020
32477,1987,Ohio,5/25/2020
33006,2002,Ohio,5/26/2020
33439,2044,Ohio,5/27/2020
33915,2098,Ohio,5/28/2020
34566,2131,Ohio,5/29/2020
35033,2149,Ohio,5/30/2020
35513,2155,Ohio,5/31/2020
35984,2207,Ohio,6/1/2020
36350,2259,Ohio,6/2/2020
36792,2300,Ohio,6/3/2020
37282,2340,Ohio,6/4/2020
37758,2357,Ohio,6/5/2020
38111,2372,Ohio,6/6/2020
38476,2379,Ohio,6/7/2020
38837,2406,Ohio,6/8/2020
39162,2423,Ohio,6/9/2020
39575,2459,Ohio,6/10/2020
40004,2492,Ohio,6/11/2020
40424,2510,Ohio,6/12/2020
40851,2556,Ohio,6/13/2020
41148,2559,Ohio,6/14/2020
41576,2575,Ohio,6/15/2020
42010,2599,Ohio,6/16/2020
42422,2611,Ohio,6/17/2020
43122,2633,Ohio,6/18/2020
43731,2667,Ohio,6/19/2020
44261,2697,Ohio,6/20/2020
44808,2700,Ohio,6/21/2020
45537,2704,Ohio,6/22/2020
46127,2735,Ohio,6/23/2020
46759,2755,Ohio,6/24/2020
47651,2772,Ohio,6/25/2020
48638,2788,Ohio,6/26/2020
49455,2804,Ohio,6/27/2020
50309,2807,Ohio,6/28/2020
51046,2818,Ohio,6/29/2020
51789,2863,Ohio,6/30/2020
52865,2876,Ohio,7/1/2020
54166,2903,Ohio,7/2/2020
55257,2903,Ohio,7/3/2020
56183,2907,Ohio,7/4/2020
57150,2911,Ohio,7/5/2020
57956,2927,Ohio,7/6/2020
58904,2970,Ohio,7/7/2020
60181,2991,Ohio,7/8/2020
